hotCode;stay_date;nb_observations;J-60;J-59;J-58;J-57;J-56;J-55;J-54;J-53;J-52;J-51;J-50;J-49;J-48;J-47;J-46;J-45;J-44;J-43;J-42;J-41;J-40;J-39;J-38;J-37;J-36;J-35;J-34;J-33;J-32;J-31;J-30;J-29;J-28;J-27;J-26;J-25;J-24;J-23;J-22;J-21;J-20;J-19;J-18;J-17;J-16;J-15;J-14;J-13;J-12;J-11;J-10;J-9;J-8;J-7;J-6;J-5;J-4;J-3;J-2;J-1;J-0;cluster
D09;2022-01-14;61;0.03013166619304722;0.028680361033302192;0.02803082585691282;0.02799361290409886;0.02837927441508007;0.028998362630076213;0.029661429789307053;0.030179028132992496;0.02962817233916995;0.028487113909108956;0.026887008984195833;0.024959013705816914;0.02283428421535851;0.020643976654206947;0.018519247163748545;0.016591251885369623;0.014991146960456503;0.013850088530395509;0.01329923273657296;0.01346973572037518;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.01346973572037518;0.01329923273657296;0.013850088530395509;0.014991146960456503;0.016591251885369623;0.018519247163748545;0.020643976654206947;0.02283428421535851;0.024959013705816914;0.026887008984195833;0.028487113909108956;0.02962817233916995;0.030179028132992496;0.03000852514919028;0.028985507246376975;0.027962489343563664;0.027791986359761447;0.028342842153583993;0.029483900583644994;0.030060987605744806;0.03181847990032151;0.03347104728178915;0.03458587448357288;0.03819505302881282;0.044239562653885144;0.05202189115232622;0.058705488884517334;0.06751441227144589;0.07640739482171749;0.07995636077477553;0.08547624583430255;0.0937057614167589;0.10668326416408272;0.12600548073693876;0.15326913779599236;0.1900709620019087;0.2380076800153531;0.2986760184969908;0
D09;2022-01-15;61;0.014492753623188403;0.014492753623188406;0.014492753623188408;0.01449275362318841;0.01449275362318841;0.01449275362318841;0.01449275362318841;0.014492753623188488;0.014492753623188488;0.015515771526001792;0.01568627450980401;0.015135418715981463;0.013994360285920469;0.012394255361007349;0.010466260082628428;0.008341530592170025;0.006151223031018461;0.0040264935405600576;0.0020984982621811365;0.000498393337268018;-0.0006426650927929764;-0.0011935208866155251;-0.0020460358056266135;-0.0011935208866155251;-0.0006426650927929764;0.000498393337268018;0.0020984982621811365;0.0040264935405600576;0.006151223031018461;0.008341530592170025;0.010466260082628428;0.012394255361007349;0.013994360285920469;0.015135418715981463;0.0136402387041774;0.010059676044330824;0.009626860777755958;0.013561545019345592;0.020184930159354814;0.02884123549085201;0.03887468030690558;0.0475834480949573;0.058062823791724366;0.0683716965046892;0.07742147026034536;0.0874024526198444;0.09794084858023532;0.10765951865696172;0.11304228593231214;0.11850792004244753;0.13056295792868755;0.13952092238537325;0.14749879276733574;0.15895826253882606;0.17132686154425292;0.1904625756927549;0.218636376884459;0.25811923701949313;0.3111821279979853;0.3800960217200632;0.4671318900858549;0
D09;2022-01-16;61;0.028985507246376805;0.028985507246376812;0.028985507246376815;0.02898550724637682;0.02898550724637682;0.02898550724637682;0.02898550724637682;0.028985507246376975;0.03000852514919028;0.030179028132992496;0.02962817233916995;0.028487113909108956;0.026887008984195833;0.024959013705816914;0.02283428421535851;0.020643976654206947;0.018519247163748545;0.016591251885369623;0.014991146960456503;0.013850088530395509;0.01329923273657296;0.01346973572037518;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.014492753623188488;0.01346973572037518;0.01329923273657296;0.013850088530395509;0.01294511115482989;0.014018206857081609;0.017016913180596133;0.02152391513005335;0.026052378993555603;0.03214577408950828;0.039249667638414656;0.04680962686077802;0.051062662827369;0.05519765826671228;0.06110087695765478;0.06586582641569855;0.0727376606532617;0.08262933902320094;0.09645382087837337;0.11512406557163596;0.13955303245584583;0.17065368088385996;0
D09;2022-01-17;61;0.030340058728805498;0.028777114710618536;0.02799564270152506;0.027829875911717365;0.02811404755138773;0.028682390830728453;0.029369138959931824;0.03000852514919028;0.030179028132992496;0.02962817233916995;0.028487113909108956;0.026887008984195833;0.021889959997376994;0.019253721555511936;0.018715981375828018;0.020014427175552598;0.02288674667191303;0.02707062758213668;0.03230375762345089;0.03730080661026973;0.043674995081644935;0.051032854613417555;0.05697422781821791;0.06199750803331401;0.06557807069316057;0.06719129123221232;0.06631254508492397;0.06843727457538237;0.07036526985376129;0.07196537477867442;0.0731064332087354;0.07365728900255795;0.07348678601875575;0.07246376811594243;0.07246376811594243;0.07246376811594243;0.07246376811594243;0.07246376811594243;0.07246376811594243;0.07348678601875575;0.07365728900255795;0.0731064332087354;0.0709423568758611;0.06893924489832456;0.06752335473563131;0.06666487817382995;0.06526448828239145;0.06418364244451236;0.06735523640894522;0.07055365776593438;0.0716100608683733;0.07430102719105318;0.07853367433930138;0.0838704137196666;0.08712421990511951;0.09044428794859155;0.09393331968665808;0.09769401695589484;0.10182908159287764;0.10644121543418222;0.11163312031638442;2
D09;2022-01-18;61;0.07835085725111297;0.08123316959634096;0.08370952245632556;0.08575623486109425;0.08734962584067449;0.08846601442509376;0.08908171964437954;0.08917306052855974;0.08759918683192389;0.0864581284018629;0.08485802347694978;0.07269984917043779;0.0688700898419572;0.07218834021903112;0.08147419502918267;0.09554724899993494;0.11322709685881104;0.13333333333333408;0.15366253524821386;0.17490983015279787;0.19576365663322293;0.2129057643124151;0.22591645353793816;0.23335300675454262;0.2337727064069788;0.22573283493999732;0.22785756443045574;0.22978555970883463;0.23138566463374777;0.23252672306380878;0.2330775788576313;0.23290707587382908;0.2318840579710158;0.2318840579710158;0.2318840579710158;0.2318840579710158;0.2318840579710158;0.2318840579710158;0.23290707587382908;0.23205456095481802;0.23133320217719322;0.23892714276346122;0.23946011362891295;0.23466337583984775;0.22553848538503396;0.21201747953666228;0.19706269859722655;0.1804690620547408;0.16399227371094469;0.14711188215024612;0.13416140551690495;0.12817174300550327;0.13421684879485463;0.14285884618365513;0.16390525501778724;0.18627426140213876;0.20738571601742947;0.22465946954437988;0.23551537266370992;0.2373732760561399;0.22765303040239054;4
D09;2022-01-19;61;0.04837548545988444;0.05228284550535192;0.05535720791475271;0.057638648175732624;0.05916724177593748;0.05998306420301311;0.06012619094460532;0.05963669748836023;0.05747262115548593;0.05587251623057281;0.05394452095219389;0.05181979146173549;0.04962948390058393;0.04750475441012552;0.045576759131746594;0.04397665420683348;0.04385861367958579;0.04347826086956546;0.04309790805954512;0.04297986753229744;0.041379762607384324;0.0394517673290054;0.037327037838546996;0.03513673027739543;0.03301200078693703;0.030060987605744806;0.028290379697029466;0.027700177060791017;0.028290379697029466;0.030060987605744806;0.03301200078693703;0.03513673027739543;0.037327037838546996;0.0394517673290054;0.041379762607384324;0.04297986753229744;0.044120925962358434;0.04569479965899429;0.04569479965899429;0.044120925962358434;0.04297986753229744;0.04128676097985584;0.03934326543022217;0.037268613739202185;0.03518203876260162;0.03320277335622623;0.030380531659304204;0.028795330841366804;0.02735976725746561;0.026947221576377727;0.028293956682703635;0.02986008024371211;0.034022499239890716;0.04045678107059202;0.04927439142272904;0.061386689468530944;0.07727900261148346;0.09743665825507264;0.12234498380278441;0.15248930665810473;0.18835495422451953;0
D09;2022-01-20;61;0.042478923936724464;0.043372034804259885;0.044024692745920385;0.04441686001788306;0.04452849887632499;0.04433957157742327;0.04383004037735499;0.04297986753229744;0.03933372680175771;0.03706472555577435;0.036041707652961046;0.03613351695193147;0.037208997311299306;0.039136992589678225;0.04178634664568191;0.04502590333792404;0.04872450652501831;0.05275100006557837;0.05697422781821791;0.0592563446783399;0.06035805626598499;0.06001705029838056;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05797101449275395;0.05899403239556725;0.05916453537936947;0.05861367958554692;0.05747262115548593;0.055733013789280084;0.05378176810401905;0.05173215531271827;0.050766965344970744;0.043691091517178704;0.039489325678584195;0.03968725221922173;0.04157351599806864;0.04742784921813079;0.05729496420033534;0.07108245548143285;0.08655411085078651;0.10483675531629554;0.12195322793148948;0.1424822180696542;0.1632368331736938;0.1835655748799131;0.20281694482461743;0.2203394446441121;0.23548157597470246;0.24759184045269383;0
D09;2022-01-21;61;0.009912854030501213;0.01506853949309199;0.017822037770886902;0.018595963097241867;0.017812929705512813;0.015895551829055644;0.013266443701226293;0.010348219555380737;0.008079218309397378;0.007056200406584072;0.007148009705554497;0.0072004721621090235;0.008957964456685726;0.012158174306511962;0.016538789428815093;0.021837497540822468;0.027791986359761454;0.03311692570004609;0.037418847137517426;0.04119614400944347;0.04392419175027895;0.045078365794478575;0.04814741950291849;0.05082300478719945;0.0528428093645488;0.05394452095219389;0.05587251623057281;0.05747262115548593;0.05861367958554692;0.05916453537936947;0.05899403239556725;0.05797101449275395;0.05797101449275395;0.05899403239556725;0.05916453537936947;0.05759066168273362;0.05627910026887041;0.05522985113777984;0.05444291428946191;0.053732286468859664;0.05343897364357751;0.05353912924245434;0.055078425410906545;0.055002712547469884;0.05431652746230782;0.05495680789798468;0.05462355206600761;0.05707736423848987;0.057737318095374676;0.059912125385271485;0.06458963031853093;0.07253840788367681;0.08390463756192702;0.09722199369258246;0.11447679771209182;0.1336436330553977;0.154317240493711;0.17609236079824303;0.19856373474020517;0.22132610309080877;0.24397420662126523;0
D09;2022-01-22;61;0.024519276309557757;0.03007077227026081;0.03274698210759591;0.03310714103552974;0.03171048426802896;0.029116247019060248;0.025883664502590265;0.022571971932585866;0.021548954029772558;0.02164076332874298;0.02169322578529751;0.023450718079874214;0.026650927929700453;0.031031543052003577;0.03633025116401096;0.04228473998294994;0.04760967932323458;0.05191160076070592;0.05568889763263196;0.05739392747065414;0.05837759853105154;0.061997508033314;0.06376811594202933;0.06704701947668737;0.07117843793035648;0.07751327955931579;0.0845039018952067;0.09162568037248395;0.09835399042560222;0.10416420748901628;0.10853170699718076;0.11293855334776115;0.11699127811659848;0.11842088005770937;0.11897173585153192;0.11748967145386649;0.11384353072332676;0.11191553544494784;0.10946530025813976;0.10615122303101902;0.10402351271916546;0.1051735136134119;0.10456244522740746;0.10544715301748608;0.10595627731177662;0.10203828566999978;0.10176285777308852;0.09959281979742392;0.09663286415204625;0.09968343676783627;0.10752907791271017;0.12600766667262897;0.1475861996223995;0.17130124777183695;0.2074793607599036;0.24694117680542993;0.28821388097406153;0.32982465833144514;0.3703006939432271;0.4081691728750544;0.4419572801925734;0
D09;2022-01-23;61;0.04137539073600466;0.04478545041204894;0.04600332886777903;0.04550993195494475;0.04378616552529596;0.04131293543058248;0.038571147522554174;0.036041707652961046;0.03715653485474478;0.038402518197914834;0.03977965768247121;0.041287953308413894;0.04292740507574291;0.044698012984458246;0.046599777034559905;0.04863269722604789;0.04879008459571147;0.04796380090497764;0.04602269001246009;0.04283559577677248;0.04228473998294993;0.04245524296675215;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04347826086956546;0.04450127877237876;0.04467178175618098;0.044120925962358434;0.04195684962948413;0.04004673927947607;0.03864634938803758;0.03773779502679779;0.03944222870054094;0.039820196853445164;0.03912805012549281;0.03655262044008868;0.031102486601208;0.02877923440583302;0.029290743357239673;0.03127537424212633;0.03225606448112859;0.034313427408056735;0.04192203363558884;0.05396766129797833;0.0677553818730293;0.08212300519992873;0.09945902513775819;0.11659331953449599;0.13262422176449318;0.14665006520210133;0.1577691832216717;0.16507990919755594;0.16768057650410556;0
